"","ID","CONDITION","SESSION","BLOCK","TOTAL_PHRASES","P_AGE","P_GENDER","P_HANDEDNESS","PHRASE_NUMBER","PT","TT","PT_LENGTH","TT_LENGTH","IS_LENGTH","WPM","CPS","ERROR_RATE","MINIMUM_STRING_DISTANCE","KEYSTROKES_PER_CHARACTER","CORRECTED_ERROR_RATE","TOTAL_ERROR_RATE","INPUT_TIME","VST","CCC","BACKSPACE_COUNT","CAC","CAR","T_CAT","CAT_R","LEVENSHTEIN_SUBSTITUTION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_DELETION","﻿"
"1319","s469lee","2","1","2","20","29","MALE","RIGHT_H","12","for your information only","for your information only","25","25","25","98.12606473594548","8.17717206132879","0","0","1","0","0","2.935","213","0","0","0","0","0","0","0","0","0","﻿"
"1419","s469lee","2","1","2","20","29","MALE","RIGHT_H","13","he underwent triple bypass surgery","he underwent triple bypass surgery","34","34","101","27.31788079470199","2.2764900662251657","0","0","2.9705882352941178","49.25373134328358","49.25373134328358","14.496","212","0","33","33","32.67326732673268","5.86","40.42494481236203","0","0","0","﻿"
"1519","s469lee","2","1","2","20","29","MALE","RIGHT_H","14","we dine out on the weekends","we dine out on the weekends","27","27","27","103.96534488503833","8.663778740419861","0","0","1","0","0","3.001","205","0","0","0","0","0","0","0","0","0","﻿"
"1619","s469lee","2","1","2","20","29","MALE","RIGHT_H","15","flashing red light means stop","flashing red light means stop","29","29","29","104.2506981073534","8.687558175612784","0","0","1","0","0","3.223","262","0","0","0","0","0","0","0","0","0","﻿"
"1719","s469lee","2","1","2","20","29","MALE","RIGHT_H","16","players must know all the rules","players must know all the rules","31","31","31","92.7357032457496","7.727975270479134","0","0","1","0","0","3.882","148","0","0","0","0","0","0","0","0","0","﻿"
"1819","s469lee","2","1","2","20","29","MALE","RIGHT_H","17","pay off a mortgage for a house","pay off a mortgage for a house","30","30","32","84.60977388767321","7.050814490639435","0","0","1.0666666666666667","3.225806451612903","3.225806451612903","4.113","141","0","1","1","3.125","0.326","7.926088013615367","0","0","0","﻿"
"1919","s469lee","2","1","2","20","29","MALE","RIGHT_H","18","do you prefer a window seat","do you prefer a window seat","27","27","27","94.45958219800183","7.871631849833485","0","0","1","0","0","3.303","172","0","0","0","0","0","0","0","0","0","﻿"
"2019","s469lee","2","1","2","20","29","MALE","RIGHT_H","19","historic meeting without a result","historic meeting without a result","33","33","33","103.47615198059823","8.623012665049853","0","0","1","0","0","3.711","204","0","0","0","0","0","0","0","0","0","﻿"
"2119","s469lee","2","1","2","20","29","MALE","RIGHT_H","20","a most ridiculous thing","a most ridiculous thing","23","23","23","96.52650822669105","8.043875685557587","0","0","1","0","0","2.735","197","0","0","0","0","0","0","0","0","0","﻿"
"229","s469lee","2","1","3","20","29","MALE","RIGHT_H","1","interesting observation was made","interesting observation was made","32","32","32","95.77754891864058","7.981462409886715","0","0","1","0","0","3.884","125","0","0","0","0","0","0","0","0","0","﻿"
"320","s469lee","2","1","3","20","29","MALE","RIGHT_H","2","movie about a nutty professor","movie about a nutty professor","29","29","29","84.86991664561758","7.072493053801465","0","0","1","0","0","3.959","117","0","0","0","0","0","0","0","0","0","﻿"
"420","s469lee","2","1","3","20","29","MALE","RIGHT_H","3","the algorithm is too complicated","the algorithm is too complicated","32","32","32","107.45233968804159","8.954361640670133","0","0","1","0","0","3.462","110","0","0","0","0","0","0","0","0","0","﻿"
"520","s469lee","2","1","3","20","29","MALE","RIGHT_H","4","the dreamers of dreams","the dreamers of dreams","22","22","26","64.02439024390245","5.335365853658537","0","0","1.1818181818181819","8.333333333333332","8.333333333333332","3.936","229","0","2","2","7.6923076923076925","0.375","9.527439024390244","0","0","0","﻿"
"620","s469lee","2","1","3","20","29","MALE","RIGHT_H","5","stay away from strangers","stay away from strangers","24","24","28","67.3992673992674","5.616605616605617","0","0","1.1666666666666667","7.6923076923076925","7.6923076923076925","4.095","189","0","2","2","7.142857142857142","0.343","8.376068376068375","0","0","0","﻿"
"720","s469lee","2","1","3","20","29","MALE","RIGHT_H","6","limited warranty of two years","limited warranty of two years","29","29","29","89.95983935742971","7.49665327978581","0","0","1","0","0","3.735","206","0","0","0","0","0","0","0","0","0","﻿"
"820","s469lee","2","1","3","20","29","MALE","RIGHT_H","7","did you see that spectacular explosion","did you see that spectacular explosion","38","38","42","75","6.25","0","0","1.105263157894737","5","5","5.92","204","0","2","2","4.761904761904762","0.695","11.739864864864865","0","0","0","﻿"
"920","s469lee","2","1","3","20","29","MALE","RIGHT_H","8","insurance is important for bad drivers","insurance is important for bad drivers","38","38","51","39.2226148409894","3.2685512367491167","0","0","1.3421052631578947","5","5","11.32","235","4","2","6","11.76470588235294","10.164","89.78798586572438","0","0","0","﻿"
"1020","s469lee","2","1","3","20","29","MALE","RIGHT_H","9","there will be some fog tonight","there will be some fog tonight","30","30","30","99.31506849315068","8.276255707762557","0","0","1","0","0","3.504","181","0","0","0","0","0","0","0","0","0","﻿"
"1120","s469lee","2","1","3","20","29","MALE","RIGHT_H","10","tickets are very expensive","tickets are very expensive","26","26","26","87.2093023255814","7.267441860465117","0","0","1","0","0","3.44","100","0","0","0","0","0","0","0","0","0","﻿"
"1220","s469lee","2","1","3","20","29","MALE","RIGHT_H","11","i hate baking pies","i hate baking pies","18","18","18","82.25806451612902","6.854838709677419","0","0","1","0","0","2.48","173","0","0","0","0","0","0","0","0","0","﻿"
"1320","s469lee","2","1","3","20","29","MALE","RIGHT_H","12","this phenomenon will never occur","this phenomenon will never occur","32","32","34","70.41453719477569","5.867878099564641","0","0","1.0625","3.0303030303030303","3.0303030303030303","5.283","142","0","1","1","2.941176470588235","0.331","6.265379519212569","0","0","0","﻿"
"1420","s469lee","2","1","3","20","29","MALE","RIGHT_H","13","my mother makes good cookies","my mother makes good cookies","28","28","28","92.09778283115406","7.674815235929506","0","0","1","0","0","3.518","117","0","0","0","0","0","0","0","0","0","﻿"
"1520","s469lee","2","1","3","20","29","MALE","RIGHT_H","14","parking lot is full of trucks","parking lot is full of trucks","29","29","29","97.6460331299041","8.137169427492008","0","0","1","0","0","3.441","149","0","0","0","0","0","0","0","0","0","﻿"
"1620","s469lee","2","1","3","20","29","MALE","RIGHT_H","15","the ropes of a new organization","the ropes of a new organization","31","31","31","92.21311475409836","7.684426229508197","0","0","1","0","0","3.904","158","0","0","0","0","0","0","0","0","0","﻿"
"1720","s469lee","2","1","3","20","29","MALE","RIGHT_H","16","the living is easy","the living is easy","18","18","18","101.69491525423729","8.474576271186441","0","0","1","0","0","2.006","205","0","0","0","0","0","0","0","0","0","﻿"
"1820","s469lee","2","1","3","20","29","MALE","RIGHT_H","17","it is very windy today","it is very windy today","22","22","22","94.31137724550898","7.859281437125748","0","0","1","0","0","2.672","204","0","0","0","0","0","0","0","0","0","﻿"
"1920","s469lee","2","1","3","20","29","MALE","RIGHT_H","18","parking tickets can be challenged","parking tickets can be challenged","33","33","39","59.25011572288227","4.937509643573523","0","0","1.1818181818181819","8.333333333333332","8.333333333333332","6.481","180","0","3","3","7.6923076923076925","1.06","16.355500694337294","0","0","0","﻿"
"2020","s469lee","2","1","3","20","29","MALE","RIGHT_H","19","that is a very nasty cut","that is a very nasty cut","24","24","24","92","7.666666666666667","0","0","1","0","0","3","125","0","0","0","0","0","0","0","0","0","﻿"
"2120","s469lee","2","1","3","20","29","MALE","RIGHT_H","20","sit at the front of the bus","sit at the front of the bus","27","27","27","97.71374882555591","8.142812402129659","0","0","1","0","0","3.193","142","0","0","0","0","0","0","0","0","0","﻿"
"230","r48ma","2","1","1","20","24","MALE","RIGHT_H","1","a glance in the right direction","a glance in the right direction","31","31","31","68.14310051107326","5.6785917092561045","0","0","1","0","0","5.283","1893","0","0","0","0","0","0","0","0","0","﻿"
"321","r48ma","2","1","1","20","24","MALE","RIGHT_H","2","the high waves will swamp us","the high waves will swamp us","28","28","28","42.99363057324841","3.582802547770701","0","0","1","0","0","7.536","1061","0","0","0","0","0","0","0","0","0","﻿"
"421","r48ma","2","1","1","20","24","MALE","RIGHT_H","3","obligations must be met first","obligations must be met first","29","29","29","71.45895363675032","5.954912803062527","0","0","1","0","0","4.702","415","0","0","0","0","0","0","0","0","0","﻿"
"521","r48ma","2","1","1","20","24","MALE","RIGHT_H","4","the force is with you","the force is with you","21","21","21","73.84615384615385","6.153846153846154","0","0","1","0","0","3.25","245","0","0","0","0","0","0","0","0","0","﻿"
"621","r48ma","2","1","1","20","24","MALE","RIGHT_H","5","love means many things","love means many things","22","22","24","55.75221238938053","4.646017699115045","0","0","1.0909090909090908","4.3478260869565215","4.3478260869565215","4.52","444","0","1","1","4.166666666666666","0.61","13.495575221238937","0","0","0","﻿"
"721","r48ma","2","1","1","20","24","MALE","RIGHT_H","6","a duck quacks to ask for food","a duck quacks to ask for food","29","29","29","55.916125811283074","4.659677150940256","0","0","1","0","0","6.009","206","0","0","0","0","0","0","0","0","0","﻿"
"821","r48ma","2","1","1","20","24","MALE","RIGHT_H","7","beware the ides of march","beware the ides of march","24","24","24","40.25670945157526","3.354725787631272","0","0","1","0","0","6.856","653","0","0","0","0","0","0","0","0","0","﻿"
"921","r48ma","2","1","1","20","24","MALE","RIGHT_H","8","parking lot is full of trucks","parking lot is full of trucks","29","29","53","15.163139130827204","1.2635949275689338","0","0","1.8275862068965518","29.268292682926827","29.268292682926827","22.159","613","0","12","12","22.641509433962266","2.908","13.12333589060878","0","0","0","﻿"
"1021","r48ma","2","1","1","20","24","MALE","RIGHT_H","9","a glance in the right direction","a glance in the right direction","31","31","31","67.78384485031067","5.64865373752589","0","0","1","0","0","5.311","302","0","0","0","0","0","0","0","0","0","﻿"
"1121","r48ma","2","1","1","20","24","MALE","RIGHT_H","10","an offer you cannot refuse","an offer you cannot refuse","26","26","36","35.7398141529664","2.9783178460805337","0","0","1.3846153846153846","16.129032258064516","16.129032258064516","8.394","114","0","5","5","13.88888888888889","1.791","21.336669049320946","0","0","0","﻿"
"1221","r48ma","2","1","1","20","24","MALE","RIGHT_H","11","bank transaction was not registered","bank transaction was not registered","35","35","52","24.01271261255959","2.0010593843799658","0","0","1.4857142857142858","12.5","12.5","16.991","686","4","5","9","17.307692307692307","17.378","102.2776764169266","0","0","0","﻿"
"1321","r48ma","2","1","1","20","24","MALE","RIGHT_H","12","he underwent triple bypass surgery","he underwent triple bypass surgery","34","34","34","45.36602130828274","3.780501775690228","0","0","1","0","0","8.729","445","0","0","0","0","0","0","0","0","0","﻿"
"1421","r48ma","2","1","1","20","24","MALE","RIGHT_H","13","see you later alligator","see you later alligator","23","23","32","24.09198758897609","2.007665632414674","0","0","1.391304347826087","14.814814814814813","14.814814814814813","10.958","343","0","4","4","12.5","3.337","30.45263734258076","0","0","0","﻿"
"1521","r48ma","2","1","1","20","24","MALE","RIGHT_H","14","the music is better than it sounds","the music is better than it sounds","34","34","34","63.88127117276981","5.323439264397484","0","0","1","0","0","6.199","182","0","0","0","0","0","0","0","0","0","﻿"
"1621","r48ma","2","1","1","20","24","MALE","RIGHT_H","15","the facts get in the way","the facts get in the way","24","24","24","57.88590604026846","4.823825503355705","0","0","1","0","0","4.768","197","0","0","0","0","0","0","0","0","0","﻿"
"1721","r48ma","2","1","1","20","24","MALE","RIGHT_H","16","all good boys deserve fudge","all good boys deserve fudge","27","27","27","45.82843713278496","3.81903642773208","0","0","1","0","0","6.808","421","0","0","0","0","0","0","0","0","0","﻿"
"1821","r48ma","2","1","1","20","24","MALE","RIGHT_H","17","interactions between men and women","interactions between men and women","34","34","34","63.20830007980847","5.267358339984039","0","0","1","0","0","6.265","252","0","0","0","0","0","0","0","0","0","﻿"
"1921","r48ma","2","1","1","20","24","MALE","RIGHT_H","18","i cannot believe i ate the whole thing","i cannot believe i ate the whole thing","38","38","40","58.1151832460733","4.842931937172775","0","0","1.0526315789473684","2.564102564102564","2.564102564102564","7.64","605","0","1","1","2.5","0.862","11.282722513089006","0","0","0","﻿"
"2021","r48ma","2","1","1","20","24","MALE","RIGHT_H","19","play it again sam","play it again sam","17","17","17","52.950910093767234","4.4125758411472695","0","0","1","0","0","3.626","323","0","0","0","0","0","0","0","0","0","﻿"
"2121","r48ma","2","1","1","20","24","MALE","RIGHT_H","20","safe to walk the streets in the evening","safe to walk the streets in the evening","39","39","39","56.77290836653386","4.731075697211155","0","0","1","0","0","8.032","221","0","0","0","0","0","0","0","0","0","﻿"
"231","r48ma","2","1","2","20","24","MALE","RIGHT_H","1","never too rich and never too thin","never too rich and never too thin","33","33","33","69.22660897782585","5.768884081485488","0","0","1","0","0","5.547","251","0","0","0","0","0","0","0","0","0","﻿"
"322","r48ma","2","1","2","20","24","MALE","RIGHT_H","2","a subject one can really enjoy","a subject one can really enjoy","30","30","34","44.666923373122835","3.722243614426903","0","0","1.1333333333333333","6.25","6.25","7.791","182","0","2","2","5.88235294117647","0.615","7.893723527146708","0","0","0","﻿"
